record_id,event_timestamp_utc,source_system,depot_id,depot_name,region,product_code,tank_id,pipeline_segment,flow_rate_lpm,pressure_psi,temperature_c,inventory_litres,pump_status,valve_status,api_weather_condition,api_temperature_c,scraped_market_price_usd_bbl,operator_shift,incident_flag,maintenance_required,ingested_at_utc,batch_id,quality_issue_type,missing_record_flag,null_record_flag,source_url,d_depot_name,source
OPS-00577,"2026-03-07 00:00:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,JET-A1,T10,Nairobi-Morendat,857.1,115.52,20.0,2007908.11,RUNNING,OPEN,Windy,18.2,90.43,Day,0,0,2026-03-07T00:14:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/jet-a1,"Nairobi Terminal",SQLite
OPS-00579,"2026-03-07 00:30:00+00:00",SQL_DB,DPT006,"Morendat Training Hub",Central,PMS,T08,Mombasa-Nairobi,1271.65,66.74,30.9,2332550.82,RUNNING,OPEN,Windy,25.9,82.09,Day,0,0,2026-03-07T00:44:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/pms,"Morendat Training Hub",SQLite
OPS-00580,"2026-03-07 00:45:00+00:00",SCADA,DPT005,"Nakuru Depot","Rift Valley",AGO,T07,Mombasa-Nairobi,625.71,52.17,25.9,1593335.21,IDLE,OPEN,"Heavy Rain",24.5,84.59,Day,0,0,2026-03-07T01:08:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/ago,"Nakuru Depot",SQLite
OPS-00581,"2026-03-07 01:00:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",AGO,T10,Nairobi-Morendat,929.95,50.96,37.7,1844398.1,RUNNING,OPEN,"Heavy Rain",31.1,73.14,Day,0,0,2026-03-07T01:07:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/ago,"Nakuru Depot",SQLite
OPS-00582,"2026-03-07 01:15:00+00:00",SQL_DB,DPT004,"Kisumu Depot",Nyanza,JET-A1,T09,Nairobi-Morendat,960.39,135.3,32.3,2302812.67,RUNNING,OPEN,Cloudy,32.3,107.71,Day,0,0,2026-03-07T01:36:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-00583,"2026-03-07 01:30:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",AGO,T05,Nairobi-Morendat,846.64,56.91,33.8,2261158.38,ALARM,OPEN,Windy,27.9,103.02,Day,1,0,2026-03-07T01:50:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/ago,"Nakuru Depot",SQLite
OPS-00584,"2026-03-07 01:45:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",IK,T02,Eldoret-Kisumu,627.43,51.88,24.1,1409509.07,STOPPED,OPEN,Cloudy,28.7,74.38,Day,0,0,2026-03-07T02:03:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-00585,"2026-03-07 02:00:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,AGO,T06,Mombasa-Nairobi,992.4,68.98,20.0,2899616.18,RUNNING,OPEN,Cloudy,22.5,107.46,Day,0,0,2026-03-07T02:29:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/ago,"Nairobi Terminal",SQLite
OPS-00586,"2026-03-07 02:15:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,IK,T17,Nairobi-Morendat,1127.92,112.53,21.5,1909661.31,ALARM,OPEN,Clear,22.2,107.86,Day,0,0,2026-03-07T02:19:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/ik,"Nairobi Terminal",SQLite
OPS-00587,"2026-03-07 02:30:00+00:00",SQL_DB,DPT003,"Eldoret Depot","Rift Valley",JET-A1,T12,Mombasa-Nairobi,809.32,85.85,29.9,2403272.83,IDLE,CLOSED,"Light Rain",19.9,96.22,Day,0,0,2026-03-07T02:42:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/jet-a1,"Eldoret Depot",SQLite
OPS-00588,"2026-03-07 02:45:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",JET-A1,T16,Nairobi-Morendat,896.79,58.07,29.7,442487.24,RUNNING,OPEN,Windy,27.9,87.79,Day,1,0,2026-03-07T02:53:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/jet-a1,"Nakuru Depot",SQLite
OPS-00589,"2026-03-07 03:00:00+00:00",WEB_SCRAPE,DPT005,"Nakuru Depot","Rift Valley",IK,T13,Nairobi-Eldoret,721.01,141.08,35.9,620571.99,RUNNING,OPEN,"Light Rain",27.6,105.4,Day,0,0,2026-03-07T03:18:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/ik,"Nakuru Depot",SQLite
OPS-00590,"2026-03-07 03:15:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,AGO,T16,Mombasa-Nairobi,587.63,87.41,22.1,1465424.33,RUNNING,PARTIAL,Clear,27.2,115.0,Day,0,1,2026-03-07T03:48:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/ago,"Nairobi Terminal",SQLite
OPS-00592,"2026-03-07 03:45:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",IK,T09,Nairobi-Morendat,1229.59,72.1,17.9,2623509.06,RUNNING,OPEN,Windy,22.8,94.12,Day,0,0,2026-03-07T03:53:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-00593,"2026-03-07 04:00:00+00:00",SQL_DB,DPT005,"Nakuru Depot","Rift Valley",JET-A1,T07,Mombasa-Nairobi,1079.72,102.14,36.3,2216684.26,RUNNING,OPEN,"Light Rain",25.6,84.66,Day,0,0,2026-03-07T04:13:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/jet-a1,"Nakuru Depot",SQLite
OPS-00595,"2026-03-07 04:30:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",JET-A1,T05,Mombasa-Nairobi,505.45,112.8,19.8,754220.05,RUNNING,OPEN,Windy,25.0,101.77,Day,0,0,2026-03-07T04:42:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/jet-a1,"Nakuru Depot",SQLite
OPS-00597,"2026-03-07 05:00:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",AGO,T02,Nairobi-Morendat,749.76,102.18,34.3,1818271.78,RUNNING,OPEN,Windy,33.6,94.73,Day,0,0,2026-03-07T05:38:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/ago,"Eldoret Depot",SQLite
OPS-00598,"2026-03-07 05:15:00+00:00",SQL_DB,DPT003,"Eldoret Depot","Rift Valley",PMS,T08,Eldoret-Kisumu,663.75,137.72,37.5,1120959.07,IDLE,OPEN,Cloudy,29.9,73.77,Day,0,1,2026-03-07T05:27:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/pms,"Eldoret Depot",SQLite
OPS-00599,"2026-03-07 05:30:00+00:00",API,DPT006,"Morendat Training Hub",Central,AGO,T08,Mombasa-Nairobi,958.38,48.93,33.0,978574.34,STOPPED,OPEN,"Light Rain",21.2,82.88,Day,0,0,2026-03-07T05:38:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/ago,"Morendat Training Hub",SQLite
OPS-00600,"2026-03-07 05:45:00+00:00",WEB_SCRAPE,DPT006,"Morendat Training Hub",Central,IK,T05,Eldoret-Kisumu,891.71,138.18,28.1,2842672.75,RUNNING,OPEN,"Heavy Rain",31.0,99.18,Day,0,0,2026-03-07T06:22:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
OPS-00601,"2026-03-07 06:00:00+00:00",SQL_DB,DPT002,"Mombasa Terminal",Coast,IK,T09,Nairobi-Eldoret,511.97,149.04,19.2,2275068.24,IDLE,OPEN,Windy,29.0,73.2,Day,0,0,2026-03-07T06:19:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt002/ik,"Mombasa Terminal",SQLite
OPS-00603,"2026-03-07 06:30:00+00:00",WEB_SCRAPE,DPT005,"Nakuru Depot","Rift Valley",AGO,T07,Nairobi-Morendat,465.33,92.43,29.3,328955.61,STOPPED,OPEN,"Heavy Rain",30.2,104.61,Day,0,0,2026-03-07T06:37:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/ago,"Nakuru Depot",SQLite
OPS-00604,"2026-03-07 06:45:00+00:00",SQL_DB,DPT002,"Mombasa Terminal",Coast,PMS,T06,Nairobi-Eldoret,1143.17,111.33,26.0,857643.16,RUNNING,OPEN,Windy,21.4,82.59,Day,0,0,2026-03-07T06:57:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt002/pms,"Mombasa Terminal",SQLite
OPS-00605,"2026-03-07 07:00:00+00:00",SCADA,DPT002,"Mombasa Terminal",Coast,AGO,T03,Mombasa-Nairobi,667.45,70.17,29.3,2397266.93,RUNNING,PARTIAL,Windy,20.7,79.98,Day,0,0,2026-03-07T07:27:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt002/ago,"Mombasa Terminal",SQLite
OPS-00606,"2026-03-07 07:15:00+00:00",WEB_SCRAPE,DPT004,"Kisumu Depot",Nyanza,JET-A1,T12,Nairobi-Morendat,729.3,165.18,25.4,1267182.82,RUNNING,OPEN,"Light Rain",33.8,111.53,Day,0,1,2026-03-07T07:36:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-00608,"2026-03-07 07:45:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",JET-A1,T16,Eldoret-Kisumu,1183.47,170.21,30.4,2819404.57,RUNNING,OPEN,"Light Rain",32.2,72.49,Day,0,0,2026-03-07T07:52:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/jet-a1,"Eldoret Depot",SQLite
OPS-00609,"2026-03-07 08:00:00+00:00",SCADA,DPT006,"Morendat Training Hub",Central,AGO,T18,Eldoret-Kisumu,1190.97,89.48,22.7,1925669.26,RUNNING,OPEN,Windy,27.6,100.42,Evening,1,0,2026-03-07T08:40:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/ago,"Morendat Training Hub",SQLite
OPS-00610,"2026-03-07 08:15:00+00:00",WEB_SCRAPE,DPT005,"Nakuru Depot","Rift Valley",PMS,T09,Eldoret-Kisumu,713.3,91.31,27.1,1495739.39,RUNNING,OPEN,"Heavy Rain",28.5,73.86,Evening,0,0,2026-03-07T08:31:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/pms,"Nakuru Depot",SQLite
OPS-00611,"2026-03-07 08:30:00+00:00",SQL_DB,DPT006,"Morendat Training Hub",Central,JET-A1,T04,Mombasa-Nairobi,697.5,177.57,22.9,636567.42,IDLE,OPEN,Cloudy,33.8,110.32,Evening,0,0,2026-03-07T08:45:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/jet-a1,"Morendat Training Hub",SQLite
OPS-00613,"2026-03-07 09:00:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",PMS,T01,Nairobi-Morendat,831.56,96.87,36.8,1072735.24,RUNNING,OPEN,Windy,16.4,102.05,Evening,0,0,2026-03-07T09:38:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/pms,"Eldoret Depot",SQLite
OPS-00614,"2026-03-07 09:15:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",JET-A1,T09,Eldoret-Kisumu,1121.59,97.83,36.7,1597659.59,IDLE,OPEN,Cloudy,25.0,96.12,Evening,0,0,2026-03-07T09:48:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/jet-a1,"Eldoret Depot",SQLite
OPS-00615,"2026-03-07 09:30:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",AGO,T08,Eldoret-Kisumu,593.45,155.97,27.0,296534.02,IDLE,OPEN,"Heavy Rain",33.3,100.18,Evening,0,0,2026-03-07T09:34:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/ago,"Eldoret Depot",SQLite
OPS-00616,"2026-03-07 09:45:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,AGO,T18,Nairobi-Eldoret,1017.51,66.7,20.1,473784.49,RUNNING,OPEN,"Heavy Rain",24.2,90.19,Evening,0,0,2026-03-07T10:05:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/ago,"Nairobi Terminal",SQLite
OPS-00617,"2026-03-07 10:00:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,AGO,T03,Nairobi-Morendat,640.06,76.61,30.6,860013.71,IDLE,OPEN,Clear,25.0,72.41,Evening,0,0,2026-03-07T10:09:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/ago,"Nairobi Terminal",SQLite
OPS-00618,"2026-03-07 10:15:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",IK,T17,Eldoret-Kisumu,975.64,84.6,22.9,1964032.07,STOPPED,OPEN,Clear,32.1,102.58,Evening,0,0,2026-03-07T10:51:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-00620,"2026-03-07 10:45:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",IK,T08,Mombasa-Nairobi,1045.57,114.11,22.3,255278.56,RUNNING,OPEN,"Light Rain",21.7,77.48,Evening,0,0,2026-03-07T11:05:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-00621,"2026-03-07 11:00:00+00:00",API,DPT006,"Morendat Training Hub",Central,AGO,T12,Nairobi-Morendat,439.25,60.5,18.0,2479426.91,RUNNING,OPEN,Clear,17.5,101.65,Evening,0,0,2026-03-07T11:20:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/ago,"Morendat Training Hub",SQLite
OPS-00622,"2026-03-07 11:15:00+00:00",SQL_DB,DPT006,"Morendat Training Hub",Central,AGO,T09,Mombasa-Nairobi,954.92,102.44,27.3,680127.51,RUNNING,OPEN,Clear,28.1,89.03,Evening,0,0,2026-03-07T11:53:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/ago,"Morendat Training Hub",SQLite
OPS-00623,"2026-03-07 11:30:00+00:00",SQL_DB,DPT006,"Morendat Training Hub",Central,IK,T05,Nairobi-Eldoret,807.66,120.02,23.9,1403137.18,IDLE,PARTIAL,"Heavy Rain",26.8,90.54,Evening,0,0,2026-03-07T11:50:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
OPS-00624,"2026-03-07 11:45:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",AGO,T13,Nairobi-Eldoret,1333.87,112.18,23.9,385144.13,ALARM,OPEN,Cloudy,21.8,102.89,Evening,0,0,2026-03-07T11:47:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/ago,"Eldoret Depot",SQLite
OPS-00625,"2026-03-07 12:00:00+00:00",WEB_SCRAPE,DPT006,"Morendat Training Hub",Central,AGO,T12,Eldoret-Kisumu,938.47,114.01,22.5,2826725.13,RUNNING,OPEN,Cloudy,27.4,77.87,Evening,0,0,2026-03-07T12:02:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/ago,"Morendat Training Hub",SQLite
OPS-00626,"2026-03-07 12:15:00+00:00",SQL_DB,DPT004,"Kisumu Depot",Nyanza,JET-A1,T08,Eldoret-Kisumu,769.11,96.12,28.7,1496759.97,RUNNING,CLOSED,"Heavy Rain",31.5,106.92,Evening,0,0,2026-03-07T12:55:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-00628,"2026-03-07 12:45:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,AGO,T16,Mombasa-Nairobi,1263.11,86.92,36.7,2444939.38,RUNNING,OPEN,"Heavy Rain",21.8,72.89,Evening,0,0,2026-03-07T13:13:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/ago,"Nairobi Terminal",SQLite
OPS-00630,"2026-03-07 13:15:00+00:00",SQL_DB,DPT006,"Morendat Training Hub",Central,PMS,T13,Nairobi-Eldoret,548.88,111.89,27.4,2067171.22,IDLE,PARTIAL,"Light Rain",21.9,91.66,Evening,1,0,2026-03-07T13:45:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/pms,"Morendat Training Hub",SQLite
OPS-00631,"2026-03-07 13:30:00+00:00",SCADA,DPT002,"Mombasa Terminal",Coast,IK,T17,Eldoret-Kisumu,573.76,124.85,28.0,1467708.54,IDLE,OPEN,Windy,18.9,98.91,Evening,0,0,2026-03-07T14:04:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt002/ik,"Mombasa Terminal",SQLite
OPS-00632,"2026-03-07 13:45:00+00:00",WEB_SCRAPE,DPT002,"Mombasa Terminal",Coast,JET-A1,T12,Eldoret-Kisumu,949.15,180.07,33.9,919478.77,RUNNING,OPEN,"Light Rain",21.2,93.59,Evening,0,0,2026-03-07T14:15:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt002/jet-a1,"Mombasa Terminal",SQLite
OPS-00633,"2026-03-07 14:00:00+00:00",SCADA,DPT005,"Nakuru Depot","Rift Valley",IK,T15,Eldoret-Kisumu,709.4,143.73,30.6,2093632.38,RUNNING,PARTIAL,"Light Rain",22.0,90.35,Evening,0,0,2026-03-07T14:27:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/ik,"Nakuru Depot",SQLite
OPS-00634,"2026-03-07 14:15:00+00:00",WEB_SCRAPE,DPT004,"Kisumu Depot",Nyanza,IK,T18,Nairobi-Eldoret,1186.59,107.9,27.8,1365430.3,RUNNING,OPEN,Windy,31.7,83.8,Evening,0,1,2026-03-07T14:48:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt004/ik,"Kisumu Depot",SQLite
OPS-00636,"2026-03-07 14:45:00+00:00",API,DPT006,"Morendat Training Hub",Central,IK,T05,Eldoret-Kisumu,985.81,175.93,20.7,2853590.52,IDLE,OPEN,"Light Rain",24.3,88.15,Evening,0,0,2026-03-07T15:17:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
OPS-00637,"2026-03-07 15:00:00+00:00",SQL_DB,DPT006,"Morendat Training Hub",Central,JET-A1,T15,Nairobi-Eldoret,985.59,46.63,23.0,157266.8,RUNNING,OPEN,Cloudy,25.0,103.75,Evening,0,0,2026-03-07T15:15:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/jet-a1,"Morendat Training Hub",SQLite
OPS-00638,"2026-03-07 15:15:00+00:00",SQL_DB,DPT006,"Morendat Training Hub",Central,PMS,T04,Nairobi-Morendat,860.2,170.44,33.7,2712245.81,IDLE,OPEN,Clear,17.4,115.89,Evening,0,0,2026-03-07T15:53:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/pms,"Morendat Training Hub",SQLite
OPS-00639,"2026-03-07 15:30:00+00:00",SQL_DB,DPT004,"Kisumu Depot",Nyanza,JET-A1,T17,Mombasa-Nairobi,920.42,137.55,28.7,1780666.34,RUNNING,OPEN,Cloudy,31.9,74.52,Evening,0,0,2026-03-07T15:41:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-00640,"2026-03-07 15:45:00+00:00",WEB_SCRAPE,DPT005,"Nakuru Depot","Rift Valley",IK,T18,Mombasa-Nairobi,1041.43,65.41,30.2,2855728.06,ALARM,OPEN,Clear,31.6,91.97,Evening,0,0,2026-03-07T15:55:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/ik,"Nakuru Depot",SQLite
OPS-00641,"2026-03-07 16:00:00+00:00",SQL_DB,DPT004,"Kisumu Depot",Nyanza,IK,T09,Mombasa-Nairobi,850.63,85.84,31.3,1763945.39,RUNNING,OPEN,Clear,21.7,90.08,Night,0,0,2026-03-07T16:17:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt004/ik,"Kisumu Depot",SQLite
OPS-00642,"2026-03-07 16:15:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,JET-A1,T17,Nairobi-Eldoret,948.96,147.33,19.8,2772854.89,RUNNING,PARTIAL,"Heavy Rain",29.6,114.35,Night,0,0,2026-03-07T16:42:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/jet-a1,"Nairobi Terminal",SQLite
OPS-00643,"2026-03-07 16:30:00+00:00",API,DPT002,"Mombasa Terminal",Coast,PMS,T15,Eldoret-Kisumu,1242.31,61.44,37.2,2211650.83,RUNNING,OPEN,Windy,26.8,78.45,Night,0,0,2026-03-07T16:48:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt002/pms,"Mombasa Terminal",SQLite
OPS-00644,"2026-03-07 16:45:00+00:00",WEB_SCRAPE,DPT002,"Mombasa Terminal",Coast,AGO,T03,Nairobi-Morendat,1327.02,157.28,23.6,2115055.41,IDLE,PARTIAL,Clear,19.5,101.75,Night,0,0,2026-03-07T17:01:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt002/ago,"Mombasa Terminal",SQLite
OPS-00645,"2026-03-07 17:00:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",AGO,T14,Eldoret-Kisumu,865.26,116.0,32.5,1026986.87,RUNNING,PARTIAL,"Heavy Rain",28.0,76.9,Night,0,1,2026-03-07T17:15:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/ago,"Nakuru Depot",SQLite
OPS-00646,"2026-03-07 17:15:00+00:00",API,DPT004,"Kisumu Depot",Nyanza,JET-A1,T18,Nairobi-Morendat,1174.36,123.59,23.9,2190505.02,IDLE,OPEN,Windy,30.2,113.24,Night,0,0,2026-03-07T17:45:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-00647,"2026-03-07 17:30:00+00:00",SQL_DB,DPT001,"Nairobi Terminal",Central,JET-A1,T05,Mombasa-Nairobi,585.63,97.4,28.7,398357.24,ALARM,OPEN,Clear,32.5,107.65,Night,0,0,2026-03-07T17:43:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/jet-a1,"Nairobi Terminal",SQLite
OPS-00648,"2026-03-07 17:45:00+00:00",SQL_DB,DPT005,"Nakuru Depot","Rift Valley",PMS,T01,Eldoret-Kisumu,821.2,116.75,28.3,238437.68,RUNNING,CLOSED,"Heavy Rain",18.3,93.93,Night,0,0,2026-03-07T17:53:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/pms,"Nakuru Depot",SQLite
OPS-00649,"2026-03-07 18:00:00+00:00",SCADA,DPT006,"Morendat Training Hub",Central,IK,T17,Nairobi-Morendat,1052.53,150.6,27.9,333122.79,RUNNING,OPEN,Clear,24.1,90.53,Night,0,0,2026-03-07T18:02:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
OPS-00650,"2026-03-07 18:15:00+00:00",SQL_DB,DPT003,"Eldoret Depot","Rift Valley",JET-A1,T11,Nairobi-Eldoret,1059.73,164.89,27.3,1958155.95,ALARM,PARTIAL,Windy,28.4,89.16,Night,0,0,2026-03-07T18:36:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt003/jet-a1,"Eldoret Depot",SQLite
OPS-00651,"2026-03-07 18:30:00+00:00",API,DPT001,"Nairobi Terminal",Central,JET-A1,T05,Mombasa-Nairobi,603.08,160.02,23.3,1459254.8,IDLE,OPEN,Windy,32.3,78.17,Night,0,0,2026-03-07T18:54:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/jet-a1,"Nairobi Terminal",SQLite
OPS-00652,"2026-03-07 18:45:00+00:00",WEB_SCRAPE,DPT005,"Nakuru Depot","Rift Valley",AGO,T04,Mombasa-Nairobi,616.7,149.01,29.4,1381410.89,IDLE,OPEN,Cloudy,22.7,85.34,Night,0,0,2026-03-07T19:25:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/ago,"Nakuru Depot",SQLite
OPS-00653,"2026-03-07 19:00:00+00:00",WEB_SCRAPE,DPT005,"Nakuru Depot","Rift Valley",IK,T10,Nairobi-Eldoret,812.64,74.7,20.5,2307084.54,STOPPED,OPEN,Cloudy,22.0,76.34,Night,0,0,2026-03-07T19:05:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/ik,"Nakuru Depot",SQLite
OPS-00655,"2026-03-07 19:30:00+00:00",WEB_SCRAPE,DPT006,"Morendat Training Hub",Central,IK,T08,Mombasa-Nairobi,447.15,116.22,19.9,1473595.19,RUNNING,OPEN,"Light Rain",32.9,76.61,Night,0,0,2026-03-07T19:50:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
OPS-00656,"2026-03-07 19:45:00+00:00",SQL_DB,DPT006,"Morendat Training Hub",Central,JET-A1,T13,Nairobi-Eldoret,1290.5,86.85,27.4,757547.48,RUNNING,OPEN,Windy,30.1,101.95,Night,0,0,2026-03-07T20:15:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/jet-a1,"Morendat Training Hub",SQLite
OPS-00658,"2026-03-07 20:15:00+00:00",WEB_SCRAPE,DPT004,"Kisumu Depot",Nyanza,JET-A1,T16,Nairobi-Morendat,722.79,54.46,33.3,277101.03,RUNNING,OPEN,Cloudy,22.7,82.95,Night,0,0,2026-03-07T20:19:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-00659,"2026-03-07 20:30:00+00:00",WEB_SCRAPE,DPT005,"Nakuru Depot","Rift Valley",PMS,T18,Nairobi-Eldoret,579.11,141.26,31.4,2118367.47,RUNNING,OPEN,"Light Rain",32.8,88.28,Night,0,0,2026-03-07T20:47:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt005/pms,"Nakuru Depot",SQLite
OPS-00660,"2026-03-07 20:45:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,JET-A1,T04,Nairobi-Eldoret,1246.04,135.97,27.7,1614209.96,RUNNING,OPEN,"Light Rain",29.3,106.0,Night,0,0,2026-03-07T20:48:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/jet-a1,"Nairobi Terminal",SQLite
OPS-00661,"2026-03-07 21:00:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,PMS,T15,Eldoret-Kisumu,1348.09,78.51,23.0,1723678.39,RUNNING,OPEN,Windy,24.1,95.27,Night,0,0,2026-03-07T21:15:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt001/pms,"Nairobi Terminal",SQLite
OPS-00662,"2026-03-07 21:15:00+00:00",WEB_SCRAPE,DPT006,"Morendat Training Hub",Central,IK,T04,Eldoret-Kisumu,1186.74,83.73,19.9,331157.53,RUNNING,OPEN,"Light Rain",26.6,107.04,Night,0,0,2026-03-07T21:53:00Z,BATCH-20260307,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
